 

stn;time;rre150h0
SAE;2023033113;0.0
SAE;2023033114;0.8
SAE;2023033115;4.4
SAE;2023033116;0.0
SAE;2023033117;3.8
SAE;2023033118;0.2
SAE;2023033119;0.1
SAE;2023033120;8.0
SAE;2023033121;0.7
SAE;2023033122;0.3
SAE;2023033123;0.4
SAE;2023040100;1.6
SAE;2023040101;1.0
SAE;2023040102;2.3
SAE;2023040103;0.5
SAE;2023040104;1.0
SAE;2023040105;0.2
SAE;2023040106;3.5
SAE;2023040107;1.3
SAE;2023040108;0.5
SAE;2023040109;1.7
SAE;2023040110;2.1
SAE;2023040111;1.4
SAE;2023040112;2.1
SAE;2023040113;2.0
SAE;2023040114;1.6
SAE;2023040115;0.0
SAE;2023040116;2.9
SAE;2023040117;1.2
SAE;2023040118;0.5
SAE;2023040119;2.8
SAE;2023040120;0.2
SAE;2023040121;0.0
SAE;2023040122;0.3
SAE;2023040123;0.9
SAE;2023040200;0.5
SAE;2023040201;0.0
SAE;2023040202;0.4
SAE;2023040203;0.1
SAE;2023040204;0.1
SAE;2023040205;0.0
SAE;2023040206;0.1
SAE;2023040207;0.0
SAE;2023040208;0.0
SAE;2023040209;0.0
SAE;2023040210;0.0
SAE;2023040211;0.0
SAE;2023040212;0.0
SAE;2023040213;0.0
SAE;2023040214;0.4
SAE;2023040215;0.1
SAE;2023040216;0.0
SAE;2023040217;0.1
SAE;2023040218;0.5
SAE;2023040219;0.7
SAE;2023040220;0.1
SAE;2023040221;0.0
SAE;2023040222;0.2
SAE;2023040223;0.1
SAE;2023040300;0.2
SAE;2023040301;0.0
SAE;2023040302;0.0
SAE;2023040303;0.0
SAE;2023040304;0.0
SAE;2023040305;0.0
SAE;2023040306;0.0
SAE;2023040307;0.0
SAE;2023040308;0.0
SAE;2023040309;0.0
SAE;2023040310;0.0
SAE;2023040311;0.0
SAE;2023040312;0.0
SAE;2023040313;0.1
SAE;2023040314;0.0
SAE;2023040315;0.0
SAE;2023040316;0.2
SAE;2023040317;0.1
SAE;2023040318;0.1
SAE;2023040319;0.0
SAE;2023040320;0.0
SAE;2023040321;0.0
SAE;2023040322;0.0
SAE;2023040323;0.0
SAE;2023040400;0.0
SAE;2023040401;0.0
SAE;2023040402;0.0
SAE;2023040403;0.0
SAE;2023040404;0.0
SAE;2023040405;0.0
SAE;2023040406;0.0
SAE;2023040407;0.0
SAE;2023040408;0.0
SAE;2023040409;0.0
SAE;2023040410;0.0
SAE;2023040411;0.0
SAE;2023040412;0.0
SAE;2023040413;0.0
SAE;2023040414;0.0
SAE;2023040415;0.0
SAE;2023040416;0.0
SAE;2023040417;0.0
SAE;2023040418;0.0
SAE;2023040419;0.0
SAE;2023040420;0.0
SAE;2023040421;0.0
SAE;2023040422;0.0
SAE;2023040423;0.0
SAE;2023040500;0.0
SAE;2023040501;0.0
SAE;2023040502;0.0
SAE;2023040503;0.0
SAE;2023040504;0.0
SAE;2023040505;0.0
SAE;2023040506;0.0
SAE;2023040507;0.0
SAE;2023040508;0.0
SAE;2023040509;0.0
SAE;2023040510;0.0
SAE;2023040511;0.0
SAE;2023040512;0.0
SAE;2023040513;0.0
SAE;2023040514;0.0
SAE;2023040515;0.0
SAE;2023040516;0.0
SAE;2023040517;0.0
SAE;2023040518;0.0
SAE;2023040519;0.0
SAE;2023040520;0.0
SAE;2023040521;0.0
SAE;2023040522;0.0
SAE;2023040523;0.0
SAE;2023040600;0.0
SAE;2023040601;0.0
SAE;2023040602;0.0
SAE;2023040603;0.0
SAE;2023040604;0.0
SAE;2023040605;0.0
SAE;2023040606;0.0
SAE;2023040607;0.0
SAE;2023040608;0.0
SAE;2023040609;0.0
SAE;2023040610;0.0
SAE;2023040611;0.0
SAE;2023040612;0.0
SAE;2023040613;0.0
SAE;2023040614;0.0
SAE;2023040615;0.0
SAE;2023040616;0.0
SAE;2023040617;0.0
SAE;2023040618;0.0
SAE;2023040619;0.0
SAE;2023040620;0.0
SAE;2023040621;0.1
SAE;2023040622;0.0
SAE;2023040623;0.3
SAE;2023040700;0.1
SAE;2023040701;0.0
SAE;2023040702;0.0
SAE;2023040703;0.0
SAE;2023040704;0.0
SAE;2023040705;0.0
SAE;2023040706;0.0
SAE;2023040707;0.0
SAE;2023040708;0.0
SAE;2023040709;0.0
SAE;2023040710;0.0
SAE;2023040711;0.0
SAE;2023040712;0.0
SAE;2023040713;0.2
SAE;2023040714;0.7
SAE;2023040715;0.8
SAE;2023040716;0.1
SAE;2023040717;0.0
SAE;2023040718;0.0
SAE;2023040719;0.1
SAE;2023040720;0.0
SAE;2023040721;0.0
SAE;2023040722;0.1
SAE;2023040723;0.0
SAE;2023040800;0.0
SAE;2023040801;0.0
SAE;2023040802;0.0
SAE;2023040803;0.0
SAE;2023040804;0.0
SAE;2023040805;0.0
SAE;2023040806;0.0
SAE;2023040807;0.1
SAE;2023040808;0.2
SAE;2023040809;0.0
SAE;2023040810;0.0
SAE;2023040811;0.0
SAE;2023040812;0.1
SAE;2023040813;0.0
SAE;2023040814;0.3
SAE;2023040815;0.3
SAE;2023040816;0.2
SAE;2023040817;0.7
SAE;2023040818;0.2
SAE;2023040819;0.0
SAE;2023040820;0.0
SAE;2023040821;0.0
SAE;2023040822;0.2
SAE;2023040823;0.0
SAE;2023040900;0.0
SAE;2023040901;0.0
SAE;2023040902;0.0
SAE;2023040903;0.0
SAE;2023040904;0.0
SAE;2023040905;0.0
SAE;2023040906;0.0
SAE;2023040907;0.0
SAE;2023040908;0.0
SAE;2023040909;0.0
SAE;2023040910;0.0
SAE;2023040911;0.0
SAE;2023040912;0.0
SAE;2023040913;0.0
SAE;2023040914;0.0
SAE;2023040915;0.0
SAE;2023040916;0.0
SAE;2023040917;0.0
SAE;2023040918;0.0
SAE;2023040919;0.0
SAE;2023040920;0.0
SAE;2023040921;0.0
SAE;2023040922;0.0
SAE;2023040923;0.0
SAE;2023041000;0.0
SAE;2023041001;0.0
SAE;2023041002;0.0
SAE;2023041003;0.0
SAE;2023041004;0.0
SAE;2023041005;0.0
SAE;2023041006;0.0
SAE;2023041007;0.0
SAE;2023041008;0.0
SAE;2023041009;0.0
SAE;2023041010;0.0
SAE;2023041011;0.0
SAE;2023041012;0.0
SAE;2023041013;0.0
SAE;2023041014;0.0
SAE;2023041015;0.0
SAE;2023041016;0.0
SAE;2023041017;0.0
SAE;2023041018;0.0
SAE;2023041019;0.0
SAE;2023041020;0.0
SAE;2023041021;0.0
SAE;2023041022;0.0
SAE;2023041023;0.0
SAE;2023041100;0.0
SAE;2023041101;0.0
SAE;2023041102;0.0
SAE;2023041103;0.0
SAE;2023041104;0.6
SAE;2023041105;2.4
SAE;2023041106;4.4
SAE;2023041107;4.6
SAE;2023041108;8.3
SAE;2023041109;4.4
SAE;2023041110;2.4
SAE;2023041111;1.4
SAE;2023041112;1.2
SAE;2023041113;0.8
SAE;2023041114;0.6
SAE;2023041115;0.2
SAE;2023041116;0.1
SAE;2023041117;0.0
SAE;2023041118;0.0
SAE;2023041119;0.0
SAE;2023041120;0.2
SAE;2023041121;0.8
SAE;2023041122;1.0
SAE;2023041123;1.3
SAE;2023041200;1.4
SAE;2023041201;1.9
SAE;2023041202;1.5
SAE;2023041203;0.8
SAE;2023041204;0.8
SAE;2023041205;1.1
SAE;2023041206;0.9
SAE;2023041207;0.5
SAE;2023041208;0.1
SAE;2023041209;0.0
SAE;2023041210;0.0
SAE;2023041211;0.0
SAE;2023041212;0.0
SAE;2023041213;0.0
SAE;2023041214;0.5
SAE;2023041215;0.0
SAE;2023041216;0.6
SAE;2023041217;1.3
SAE;2023041218;3.1
SAE;2023041219;9.1
SAE;2023041220;7.7
SAE;2023041221;1.9
SAE;2023041222;2.1
SAE;2023041223;4.9
SAE;2023041300;1.6
SAE;2023041301;1.3
SAE;2023041302;1.5
SAE;2023041303;1.2
SAE;2023041304;0.5
SAE;2023041305;0.2
SAE;2023041306;0.3
SAE;2023041307;1.1
SAE;2023041308;0.0
SAE;2023041309;0.0
SAE;2023041310;0.0
SAE;2023041311;0.0
SAE;2023041312;1.6
SAE;2023041313;1.0
SAE;2023041314;0.2
SAE;2023041315;0.0
SAE;2023041316;0.3
SAE;2023041317;2.0
SAE;2023041318;2.7
SAE;2023041319;0.5
SAE;2023041320;0.2
SAE;2023041321;1.3
SAE;2023041322;1.1
SAE;2023041323;0.6
SAE;2023041400;0.6
SAE;2023041401;0.7
SAE;2023041402;1.7
SAE;2023041403;3.0
SAE;2023041404;4.7
SAE;2023041405;2.1
SAE;2023041406;1.1
SAE;2023041407;0.2
SAE;2023041408;0.3
SAE;2023041409;0.6
SAE;2023041410;0.0
SAE;2023041411;0.0
SAE;2023041412;0.0
SAE;2023041413;0.0
SAE;2023041414;0.0
SAE;2023041415;0.0
SAE;2023041416;0.0
SAE;2023041417;0.0
SAE;2023041418;0.0
SAE;2023041419;0.0
SAE;2023041420;0.0
SAE;2023041421;0.0
SAE;2023041422;0.0
SAE;2023041423;0.0
SAE;2023041500;0.0
SAE;2023041501;0.0
SAE;2023041502;0.0
SAE;2023041503;0.0
SAE;2023041504;0.0
SAE;2023041505;0.0
SAE;2023041506;0.0
SAE;2023041507;0.0
SAE;2023041508;0.0
SAE;2023041509;0.0
SAE;2023041510;0.0
SAE;2023041511;0.0
SAE;2023041512;0.0
SAE;2023041513;0.6
SAE;2023041514;0.1
SAE;2023041515;0.2
SAE;2023041516;0.1
SAE;2023041517;0.0
SAE;2023041518;0.0
SAE;2023041519;0.5
SAE;2023041520;1.2
SAE;2023041521;0.7
SAE;2023041522;1.6
SAE;2023041523;3.2
SAE;2023041600;2.9
SAE;2023041601;2.5
SAE;2023041602;1.2
SAE;2023041603;1.0
SAE;2023041604;1.6
SAE;2023041605;1.8
SAE;2023041606;1.8
SAE;2023041607;1.5
SAE;2023041608;0.8
SAE;2023041609;0.6
SAE;2023041610;0.7
SAE;2023041611;1.3
SAE;2023041612;0.6
SAE;2023041613;0.9
SAE;2023041614;2.5
SAE;2023041615;2.2
SAE;2023041616;1.4
SAE;2023041617;2.4
SAE;2023041618;1.7
SAE;2023041619;1.4
SAE;2023041620;1.5
SAE;2023041621;0.7
SAE;2023041622;0.3
SAE;2023041623;0.0
SAE;2023041700;0.1
SAE;2023041701;0.0
SAE;2023041702;0.1
SAE;2023041703;0.0
SAE;2023041704;0.0
SAE;2023041705;0.0
SAE;2023041706;0.0
SAE;2023041707;0.0
SAE;2023041708;0.0
SAE;2023041709;0.0
SAE;2023041710;0.0
SAE;2023041711;0.0
SAE;2023041712;0.0
SAE;2023041713;0.0
SAE;2023041714;0.0
SAE;2023041715;0.0
SAE;2023041716;0.0
SAE;2023041717;0.0
SAE;2023041718;0.0
SAE;2023041719;0.0
SAE;2023041720;0.0
SAE;2023041721;0.0
SAE;2023041722;0.0
SAE;2023041723;0.0
SAE;2023041800;0.0
SAE;2023041801;0.0
SAE;2023041802;0.0
SAE;2023041803;0.0
SAE;2023041804;0.0
SAE;2023041805;0.0
SAE;2023041806;0.0
SAE;2023041807;0.0
SAE;2023041808;0.0
SAE;2023041809;0.0
SAE;2023041810;0.0
SAE;2023041811;0.0
SAE;2023041812;0.0
SAE;2023041813;0.0
SAE;2023041814;0.0
SAE;2023041815;0.0
SAE;2023041816;0.0
SAE;2023041817;0.0
SAE;2023041818;0.0
SAE;2023041819;0.0
SAE;2023041820;0.0
SAE;2023041821;0.0
SAE;2023041822;0.0
SAE;2023041823;0.0
SAE;2023041900;0.0
SAE;2023041901;0.0
SAE;2023041902;0.0
SAE;2023041903;0.0
SAE;2023041904;0.0
SAE;2023041905;0.0
SAE;2023041906;0.0
SAE;2023041907;0.0
SAE;2023041908;0.0
SAE;2023041909;0.0
SAE;2023041910;0.0
SAE;2023041911;0.0
SAE;2023041912;0.0
SAE;2023041913;0.0
SAE;2023041914;0.0
SAE;2023041915;0.0
SAE;2023041916;0.0
SAE;2023041917;0.0
SAE;2023041918;0.1
SAE;2023041919;0.2
SAE;2023041920;0.0
SAE;2023041921;0.0
SAE;2023041922;0.1
SAE;2023041923;0.1
SAE;2023042000;0.0
SAE;2023042001;0.0
SAE;2023042002;0.0
SAE;2023042003;0.2
SAE;2023042004;1.5
SAE;2023042005;2.2
SAE;2023042006;0.1
SAE;2023042007;0.1
SAE;2023042008;0.2
SAE;2023042009;0.0
SAE;2023042010;0.0
SAE;2023042011;0.0
SAE;2023042012;0.4
SAE;2023042013;2.3
SAE;2023042014;1.0
SAE;2023042015;0.9
SAE;2023042016;1.7
SAE;2023042017;3.2
SAE;2023042018;2.7
SAE;2023042019;3.6
SAE;2023042020;0.5
SAE;2023042021;0.0
SAE;2023042022;0.0
SAE;2023042023;0.2
SAE;2023042100;0.0
SAE;2023042101;0.0
SAE;2023042102;0.0
SAE;2023042103;0.3
SAE;2023042104;0.9
SAE;2023042105;0.1
SAE;2023042106;0.1
SAE;2023042107;0.0
SAE;2023042108;0.0
SAE;2023042109;0.0
SAE;2023042110;0.0
SAE;2023042111;0.0
SAE;2023042112;0.0
SAE;2023042113;0.0
SAE;2023042114;0.0
SAE;2023042115;0.0
SAE;2023042116;0.0
SAE;2023042117;0.0
SAE;2023042118;0.0
SAE;2023042119;0.0
SAE;2023042120;0.0
SAE;2023042121;0.0
SAE;2023042122;0.0
SAE;2023042123;0.0
SAE;2023042200;0.0
SAE;2023042201;0.0
SAE;2023042202;0.0
SAE;2023042203;0.0
SAE;2023042204;0.0
SAE;2023042205;0.0
SAE;2023042206;0.0
SAE;2023042207;0.0
SAE;2023042208;0.0
SAE;2023042209;0.0
SAE;2023042210;0.0
SAE;2023042211;0.0
SAE;2023042212;0.0
SAE;2023042213;0.0
SAE;2023042214;0.0
SAE;2023042215;0.0
SAE;2023042216;0.0
SAE;2023042217;0.0
SAE;2023042218;0.0
SAE;2023042219;0.0
SAE;2023042220;0.0
SAE;2023042221;0.0
SAE;2023042222;0.0
SAE;2023042223;0.0
SAE;2023042300;0.6
SAE;2023042301;0.1
SAE;2023042302;0.2
SAE;2023042303;0.3
SAE;2023042304;0.1
SAE;2023042305;0.0
SAE;2023042306;0.0
SAE;2023042307;0.0
SAE;2023042308;0.0
SAE;2023042309;0.0
SAE;2023042310;0.0
SAE;2023042311;0.0
SAE;2023042312;0.0
SAE;2023042313;0.0
SAE;2023042314;0.1
SAE;2023042315;0.0
SAE;2023042316;0.0
SAE;2023042317;2.0
SAE;2023042318;0.7
SAE;2023042319;1.4
SAE;2023042320;8.3
SAE;2023042321;4.8
SAE;2023042322;0.8
SAE;2023042323;0.0
SAE;2023042400;0.2
SAE;2023042401;2.7
SAE;2023042402;4.4
SAE;2023042403;2.8
SAE;2023042404;2.1
SAE;2023042405;2.5
SAE;2023042406;3.6
SAE;2023042407;6.6
SAE;2023042408;1.2
SAE;2023042409;4.6
SAE;2023042410;0.3
SAE;2023042411;0.6
SAE;2023042412;0.3
SAE;2023042413;0.2
SAE;2023042414;2.6
SAE;2023042415;0.1
SAE;2023042416;1.0
SAE;2023042417;0.0
SAE;2023042418;0.5
SAE;2023042419;0.3
SAE;2023042420;0.7
SAE;2023042421;0.5
SAE;2023042422;1.6
SAE;2023042423;0.5
SAE;2023042500;0.2
SAE;2023042501;0.3
SAE;2023042502;0.2
SAE;2023042503;0.1
SAE;2023042504;0.0
SAE;2023042505;0.5
SAE;2023042506;0.0
SAE;2023042507;0.1
SAE;2023042508;0.7
SAE;2023042509;3.5
SAE;2023042510;2.4
SAE;2023042511;1.2
SAE;2023042512;2.5
SAE;2023042513;0.7
SAE;2023042514;2.4
SAE;2023042515;2.9
SAE;2023042516;2.1
SAE;2023042517;0.5
SAE;2023042518;1.4
SAE;2023042519;0.5
SAE;2023042520;1.5
SAE;2023042521;0.1
SAE;2023042522;0.4
SAE;2023042523;2.7
SAE;2023042600;2.7
SAE;2023042601;0.0
SAE;2023042602;0.1
SAE;2023042603;0.0
SAE;2023042604;0.0
SAE;2023042605;0.1
SAE;2023042606;0.0
SAE;2023042607;0.0
SAE;2023042608;0.0
SAE;2023042609;0.8
SAE;2023042610;0.1
SAE;2023042611;0.0
SAE;2023042612;0.0
SAE;2023042613;0.0
SAE;2023042614;0.0
SAE;2023042615;0.0
SAE;2023042616;0.0
SAE;2023042617;0.0
SAE;2023042618;0.0
SAE;2023042619;0.0
SAE;2023042620;0.0
SAE;2023042621;0.2
SAE;2023042622;0.0
SAE;2023042623;0.1
SAE;2023042700;0.1
SAE;2023042701;0.0
SAE;2023042702;0.5
SAE;2023042703;0.1
SAE;2023042704;0.5
SAE;2023042705;0.0
SAE;2023042706;0.0
SAE;2023042707;0.0
SAE;2023042708;0.1
SAE;2023042709;0.0
SAE;2023042710;0.0
SAE;2023042711;0.0
SAE;2023042712;0.0
SAE;2023042713;0.0
SAE;2023042714;0.0
SAE;2023042715;0.0
SAE;2023042716;0.0
SAE;2023042717;0.0
SAE;2023042718;0.0
SAE;2023042719;0.0
SAE;2023042720;0.0
SAE;2023042721;0.0
SAE;2023042722;0.0
SAE;2023042723;0.0
SAE;2023042800;0.0
SAE;2023042801;0.0
SAE;2023042802;0.0
SAE;2023042803;0.4
SAE;2023042804;1.5
SAE;2023042805;2.1
SAE;2023042806;1.8
SAE;2023042807;2.9
SAE;2023042808;3.1
SAE;2023042809;3.1
SAE;2023042810;3.8
SAE;2023042811;4.6
SAE;2023042812;7.4
SAE;2023042813;5.4
SAE;2023042814;3.9
SAE;2023042815;0.7
SAE;2023042816;0.5
SAE;2023042817;1.0
SAE;2023042818;9.1
SAE;2023042819;2.1
SAE;2023042820;0.8
SAE;2023042821;7.3
SAE;2023042822;3.1
SAE;2023042823;1.7
SAE;2023042900;1.8
SAE;2023042901;0.1
SAE;2023042902;1.9
SAE;2023042903;0.4
SAE;2023042904;0.3
SAE;2023042905;0.0
SAE;2023042906;0.0
SAE;2023042907;0.0
SAE;2023042908;0.0
SAE;2023042909;0.0
SAE;2023042910;0.0
SAE;2023042911;0.0
SAE;2023042912;0.0
SAE;2023042913;0.0
SAE;2023042914;0.3
SAE;2023042915;0.1
SAE;2023042916;0.0
SAE;2023042917;0.0
SAE;2023042918;4.4
SAE;2023042919;0.4
SAE;2023042920;0.0
SAE;2023042921;0.0
SAE;2023042922;0.0
SAE;2023042923;0.0
SAE;2023043000;0.0
SAE;2023043001;0.0
SAE;2023043002;0.0
SAE;2023043003;0.0
SAE;2023043004;0.0
SAE;2023043005;0.0
SAE;2023043006;0.0
SAE;2023043007;0.0
SAE;2023043008;0.0
SAE;2023043009;0.0
SAE;2023043010;0.0
SAE;2023043011;0.0
SAE;2023043012;0.0
SAE;2023043013;0.0
SAE;2023043014;0.0
SAE;2023043015;0.0
SAE;2023043016;0.0
SAE;2023043017;0.0
SAE;2023043018;0.0
SAE;2023043019;0.0
SAE;2023043020;0.0
SAE;2023043021;0.0
SAE;2023043022;0.0
SAE;2023043023;0.0
SAE;2023050100;0.6
SAE;2023050101;0.8
SAE;2023050102;0.7
SAE;2023050103;0.3
SAE;2023050104;0.5
SAE;2023050105;1.3
SAE;2023050106;0.8
SAE;2023050107;0.4
SAE;2023050108;0.5
SAE;2023050109;0.3
SAE;2023050110;1.4
SAE;2023050111;1.1
SAE;2023050112;0.3
SAE;2023050113;0.9
SAE;2023050114;0.3
SAE;2023050115;1.1
SAE;2023050116;1.8
SAE;2023050117;0.1
SAE;2023050118;0.0
SAE;2023050119;2.2
SAE;2023050120;1.1
SAE;2023050121;0.2
SAE;2023050122;0.4
SAE;2023050123;0.1
SAE;2023050200;0.1
SAE;2023050201;0.0
SAE;2023050202;0.0
SAE;2023050203;0.0
SAE;2023050204;0.0
SAE;2023050205;0.5
SAE;2023050206;1.2
SAE;2023050207;0.2
SAE;2023050208;0.6
SAE;2023050209;0.6
SAE;2023050210;0.0
SAE;2023050211;0.1
SAE;2023050212;0.0
SAE;2023050213;0.9
SAE;2023050214;0.0
SAE;2023050215;0.0
SAE;2023050216;0.0
SAE;2023050217;0.0
SAE;2023050218;0.0
SAE;2023050219;0.0
SAE;2023050220;0.0
SAE;2023050221;0.0
SAE;2023050222;0.0
SAE;2023050223;0.0
SAE;2023050300;0.0
SAE;2023050301;0.0
SAE;2023050302;0.0
SAE;2023050303;0.0
SAE;2023050304;0.0
SAE;2023050305;0.0
SAE;2023050306;0.0
SAE;2023050307;0.0
SAE;2023050308;0.0
SAE;2023050309;0.0
SAE;2023050310;0.0
SAE;2023050311;0.0
SAE;2023050312;0.0
SAE;2023050313;0.0
SAE;2023050314;0.0
SAE;2023050315;0.0
SAE;2023050316;0.0
SAE;2023050317;0.0
SAE;2023050318;0.0
SAE;2023050319;0.0
SAE;2023050320;0.0
SAE;2023050321;0.0
SAE;2023050322;0.0
SAE;2023050323;0.0
SAE;2023050400;0.0
SAE;2023050401;0.0
SAE;2023050402;0.0
SAE;2023050403;0.0
SAE;2023050404;0.0
SAE;2023050405;0.0
SAE;2023050406;0.0
SAE;2023050407;0.0
SAE;2023050408;0.0
SAE;2023050409;0.0
SAE;2023050410;0.0
SAE;2023050411;0.0
SAE;2023050412;0.0
SAE;2023050413;0.0
SAE;2023050414;0.0
SAE;2023050415;0.0
SAE;2023050416;0.0
SAE;2023050417;0.0
SAE;2023050418;0.0
SAE;2023050419;0.0
SAE;2023050420;0.0
SAE;2023050421;0.0
SAE;2023050422;0.0
SAE;2023050423;0.0
SAE;2023050500;0.0
SAE;2023050501;0.0
SAE;2023050502;0.0
SAE;2023050503;0.0
SAE;2023050504;0.0
SAE;2023050505;0.0
SAE;2023050506;0.0
SAE;2023050507;0.0
SAE;2023050508;0.0
SAE;2023050509;0.0
SAE;2023050510;0.0
SAE;2023050511;0.0
SAE;2023050512;0.0
SAE;2023050513;0.0
SAE;2023050514;0.0
SAE;2023050515;0.0
SAE;2023050516;0.0
SAE;2023050517;7.0
SAE;2023050518;1.2
SAE;2023050519;0.1
SAE;2023050520;0.0
SAE;2023050521;0.0
SAE;2023050522;0.0
SAE;2023050523;0.0
SAE;2023050600;0.0
SAE;2023050601;0.0
SAE;2023050602;0.3
SAE;2023050603;0.0
SAE;2023050604;0.0
SAE;2023050605;0.1
SAE;2023050606;1.2
SAE;2023050607;0.0
SAE;2023050608;0.0
SAE;2023050609;0.0
SAE;2023050610;0.0
SAE;2023050611;0.0
SAE;2023050612;0.0
SAE;2023050613;0.0
SAE;2023050614;0.0
SAE;2023050615;0.0
SAE;2023050616;0.0
SAE;2023050617;0.0
SAE;2023050618;0.0
SAE;2023050619;0.4
SAE;2023050620;0.7
SAE;2023050621;0.0
SAE;2023050622;0.0
SAE;2023050623;0.0
SAE;2023050700;0.0
SAE;2023050701;0.0
SAE;2023050702;0.0
SAE;2023050703;0.0
SAE;2023050704;0.0
SAE;2023050705;0.0
SAE;2023050706;0.0
SAE;2023050707;0.0
SAE;2023050708;0.0
SAE;2023050709;0.0
SAE;2023050710;0.0
SAE;2023050711;0.0
SAE;2023050712;0.0
SAE;2023050713;0.0
SAE;2023050714;0.0
SAE;2023050715;0.2
SAE;2023050716;19.4
SAE;2023050717;1.4
SAE;2023050718;2.2
SAE;2023050719;2.0
SAE;2023050720;0.7
SAE;2023050721;0.5
SAE;2023050722;0.1
SAE;2023050723;0.0
SAE;2023050800;0.3
SAE;2023050801;0.3
SAE;2023050802;0.3
SAE;2023050803;0.1
SAE;2023050804;0.4
SAE;2023050805;0.9
SAE;2023050806;2.1
SAE;2023050807;0.8
SAE;2023050808;0.6
SAE;2023050809;1.5
SAE;2023050810;0.3
SAE;2023050811;0.3
SAE;2023050812;0.0
SAE;2023050813;0.0
SAE;2023050814;0.0
SAE;2023050815;0.0
SAE;2023050816;0.1
SAE;2023050817;0.0
SAE;2023050818;1.4
SAE;2023050819;1.0
SAE;2023050820;0.0
SAE;2023050821;0.0
SAE;2023050822;0.1
SAE;2023050823;0.0
SAE;2023050900;0.0
SAE;2023050901;0.0
SAE;2023050902;0.0
SAE;2023050903;0.0
SAE;2023050904;0.0
SAE;2023050905;0.0
SAE;2023050906;0.0
SAE;2023050907;0.0
SAE;2023050908;0.0
SAE;2023050909;0.0
SAE;2023050910;0.0
SAE;2023050911;0.0
SAE;2023050912;0.0
SAE;2023050913;0.0
SAE;2023050914;0.0
SAE;2023050915;0.0
SAE;2023050916;0.0
SAE;2023050917;4.8
SAE;2023050918;1.3
SAE;2023050919;2.5
SAE;2023050920;9.0
SAE;2023050921;5.9
SAE;2023050922;7.1
SAE;2023050923;2.7
SAE;2023051000;2.0
SAE;2023051001;4.9
SAE;2023051002;2.8
SAE;2023051003;4.0
SAE;2023051004;5.7
SAE;2023051005;4.6
SAE;2023051006;1.6
SAE;2023051007;8.2
SAE;2023051008;1.6
SAE;2023051009;2.3
SAE;2023051010;2.8
SAE;2023051011;1.4
SAE;2023051012;0.6
SAE;2023051013;2.3
SAE;2023051014;1.5
SAE;2023051015;0.8
SAE;2023051016;0.3
SAE;2023051017;0.0
SAE;2023051018;1.0
SAE;2023051019;2.3
SAE;2023051020;1.6
SAE;2023051021;3.1
SAE;2023051022;0.9
SAE;2023051023;2.4
SAE;2023051100;1.7
SAE;2023051101;1.4
SAE;2023051102;1.2
SAE;2023051103;1.2
SAE;2023051104;1.3
SAE;2023051105;0.8
SAE;2023051106;0.3
SAE;2023051107;0.4
SAE;2023051108;0.7
SAE;2023051109;0.1
SAE;2023051110;0.4
SAE;2023051111;0.1
SAE;2023051112;0.1
SAE;2023051113;0.0
SAE;2023051114;0.9
SAE;2023051115;0.1
SAE;2023051116;0.0
SAE;2023051117;0.1
SAE;2023051118;0.0
SAE;2023051119;0.0
SAE;2023051120;0.0
SAE;2023051121;0.1
SAE;2023051122;0.0
SAE;2023051123;0.0
SAE;2023051200;0.0
SAE;2023051201;0.0
SAE;2023051202;0.0
SAE;2023051203;0.0
SAE;2023051204;0.0
SAE;2023051205;0.0
SAE;2023051206;0.0
SAE;2023051207;0.0
SAE;2023051208;0.0
SAE;2023051209;0.1
SAE;2023051210;0.0
SAE;2023051211;0.0
SAE;2023051212;0.9
SAE;2023051213;0.0
SAE;2023051214;0.0
SAE;2023051215;0.0
SAE;2023051216;0.0
SAE;2023051217;0.0
SAE;2023051218;0.0
SAE;2023051219;0.0
SAE;2023051220;0.0
SAE;2023051221;0.0
SAE;2023051222;0.0
SAE;2023051223;0.0
SAE;2023051300;0.0
SAE;2023051301;0.0
SAE;2023051302;0.0
SAE;2023051303;0.0
SAE;2023051304;0.0
SAE;2023051305;0.0
SAE;2023051306;0.0
SAE;2023051307;0.0
SAE;2023051308;1.2
SAE;2023051309;0.6
SAE;2023051310;0.1
SAE;2023051311;1.0
SAE;2023051312;1.4
SAE;2023051313;0.8
SAE;2023051314;0.2
SAE;2023051315;0.0
SAE;2023051316;0.0
SAE;2023051317;0.0
SAE;2023051318;0.0
SAE;2023051319;0.0
SAE;2023051320;0.0
SAE;2023051321;0.0
SAE;2023051322;0.0
SAE;2023051323;0.0
SAE;2023051400;0.0
SAE;2023051401;0.0
SAE;2023051402;0.0
SAE;2023051403;0.0
SAE;2023051404;0.2
SAE;2023051405;0.0
SAE;2023051406;0.0
SAE;2023051407;0.0
SAE;2023051408;0.0
SAE;2023051409;0.0
SAE;2023051410;0.2
SAE;2023051411;0.0
SAE;2023051412;0.5
SAE;2023051413;0.9
SAE;2023051414;0.1
SAE;2023051415;0.0
SAE;2023051416;0.0
SAE;2023051417;1.0
SAE;2023051418;0.0
SAE;2023051419;0.3
SAE;2023051420;0.2
SAE;2023051421;0.7
SAE;2023051422;0.2
SAE;2023051423;0.1
SAE;2023051500;0.2
SAE;2023051501;0.1
SAE;2023051502;0.0
SAE;2023051503;2.5
SAE;2023051504;0.3
SAE;2023051505;0.0
SAE;2023051506;0.0
SAE;2023051507;0.0
